,id,permalink,username,text,date,parola_cercata,location,area,citta,raggio
19,1376991706869067776,https://twitter.com/TBlackwe85/status/1376991706869067776,TBlackwe85,"#COVIDAlert: What's next for @AstraZeneca's #COVID19Vaccine in Canada? Should Canadians rely on the #COVID19Vaccine from other pharmaceutical companies? From last night's broadcast of @CBCTheNational, @AndrewChangCBC answer the questions to Drs. Susy Hota and Zain Chagla. https://t.co/szJnuwRBWa",2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
20,1376987892111773699,https://twitter.com/EINPresswireMS/status/1376987892111773699,EINPresswireMS,The Latest: Germany restricts use of AstraZeneca vaccine https://t.co/jNl1eWWsbM,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
21,1376985425395466251,https://twitter.com/bigleaguepol/status/1376985425395466251,bigleaguepol,AstraZeneca Rebrands COVID-19 Vaccine After Public Becomes Aware of Its Dangerous Side Effects https://t.co/B7Nnc42H3b,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
22,1376981929900265474,https://twitter.com/ChelmsfordMaria/status/1376981929900265474,ChelmsfordMaria,Shared article from AOL: Germany to restrict AstraZeneca use in under-60s over clots https://t.co/yo9j5CBKO5,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
23,1376981871486205952,https://twitter.com/WatchOurCity/status/1376981871486205952,WatchOurCity,(AP News) The Latest: Germany restricts use of AstraZeneca vaccine https://t.co/5plrdhQbsd #Albania #Arizona #Arkansas #Asia #Business #California #Canada,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
24,1376981302948298752,https://twitter.com/ScienceNews/status/1376981302948298752,ScienceNews,"The new analysis shows AstraZeneca’s COVID-19 vaccine has an efficacy of 76 percent, rather than the 79 percent originally reported. This slight decrease is not unexpected. https://t.co/oNNczvUiVf",2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
25,1376978804757909507,https://twitter.com/tomferg80/status/1376978804757909507,tomferg80,"Brexit was the worst decision made in a long time but on the vaccinations, the EU got it spectacularly wrong &amp; criticism of @AstraZeneca is uncalled for. Whilst other pharma companies will make billions #OxfordAstraZeneca won't make a profit. Their altruism should be welcomed!",2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
26,1376975533372801033,https://twitter.com/wbaltv11/status/1376975533372801033,wbaltv11,Germany to restrict AstraZeneca use in those under 60 years old over blood clot concerns https://t.co/NIF0EpxIkg,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
27,1376973457481678853,https://twitter.com/PostWorld/status/1376973457481678853,PostWorld,German cities halt AstraZeneca vaccine for people under 60 due to clot worries https://t.co/Xg5gZMWq8G,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
28,1376972529206759426,https://twitter.com/fox5dc/status/1376972529206759426,fox5dc,AstraZeneca vaccine use again suspended for people under 60 in parts of Germany https://t.co/S0UabcUUFQ,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
29,1376971916670537731,https://twitter.com/MusserRyan/status/1376971916670537731,MusserRyan,AstraZeneca can’t catch a break https://t.co/lgryTHz5C2,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
30,1376968812692656135,https://twitter.com/AJBlackston/status/1376968812692656135,AJBlackston,Canada Pauses AstraZeneca Vaccine https://t.co/DMMezJcLsP  #TodaysMedicalUpdate #Medicine #Health #Patients #NHS #FMRevolution #Today #Insurance #Pharmaceutical #Biotech #COVID19 #Coronavirus #Doctor #Policy #Vaccine #MedTech Please Retweet,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
31,1376968811442737160,https://twitter.com/AJBlackston/status/1376968811442737160,AJBlackston,German leaders meet as some halt AstraZeneca for under-60s https://t.co/AIX2OhebRO  #TodaysMedicalUpdate #Medicine #Health #Patients #NHS #FMRevolution #Today #Insurance #Pharmaceutical #Biotech #COVID19 #Coronavirus #Doctor #Policy #Vaccine #MedTech Please Retweet,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
32,1376963865095856132,https://twitter.com/wmalnews/status/1376963865095856132,wmalnews,Germany to restrict AstraZeneca use in under-60s over clots https://t.co/QnubtwQj3f https://t.co/nQGvgZYyi2,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
33,1376962931473125377,https://twitter.com/starsandstripes/status/1376962931473125377,starsandstripes,Several health authorities in Germany announced Tuesday that they are again suspending the use of AstraZeneca’s coronavirus vaccine for residents under age 60 amid fresh reports of unusual blood clots in people who recently received the shots. https://t.co/O7Pona40GK,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
34,1376959840195637248,https://twitter.com/AMSUS/status/1376959840195637248,AMSUS,"Join AMSUS for “Targeting a Common Contributor to Severe Asthma” TOMORROW 31 March, 11:30am–12:30pm EST. Sponsored by @AstraZeneca. Register today! https://t.co/a4ZafjuI41 
#asthma #respiratory #publichealth #militaryhealth #veteranshealth #federalhealth #Twittermed https://t.co/60agNTTHI8",2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
35,1376956968355659780,https://twitter.com/WatchOurCity/status/1376956968355659780,WatchOurCity,(AP News) Germany to restrict AstraZeneca use in under-60s over clots https://t.co/i4KPmMGAr4 #Berlin #Business #CardiovascularDisease #COVID-19Pandemic #COVID-19VaccineRollout #DiseaseOutbreaks #DiseasesAndConditions,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
36,1376956887468544006,https://twitter.com/Teodrose_Fikre/status/1376956887468544006,Teodrose_Fikre,"If you want to know what the Mark of the Beast is, look towards @pfizer @moderna_tx @biogen @AstraZeneca @JNJNews and their experimental “vaccines” and if you want to know who one of the anti-Christs are, look to Bill Gates #GATESofHELL https://t.co/XmdxMOG0KT",2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
37,1376955245566300169,https://twitter.com/tackettdc/status/1376955245566300169,tackettdc,"BERLIN (AP) — Germany to restrict use of AstraZeneca's virus vaccine in people under 60, amid fresh concern over blood clots.",2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
38,1376953045863522309,https://twitter.com/strickdc/status/1376953045863522309,strickdc,"Canadian regulator ""recommends that AstraZeneca COVID-19 vaccine should not be used in adults under 55 years of age..."" 

Blood clots in younger women who got the AstraZeneca vaccine: ""Cases identified so far have been primarily in women under the age of 55 years...""",2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
39,1376951010980065280,https://twitter.com/drbeen_medical/status/1376951010980065280,drbeen_medical,AstraZeneca Vaccine Causes Clotting - German Researchers https://t.co/NTS2Hh31WH,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
40,1376948545010290695,https://twitter.com/roboeamerican/status/1376948545010290695,roboeamerican,"Berlin, Munich suspend AstraZeneca Covid-19 vaccines for under-60s https://t.co/6apTNobS5q via @FRANCE24",2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
41,1376946099794116618,https://twitter.com/LindseyMastis/status/1376946099794116618,LindseyMastis,In case you missed it: WebMD Chief Medical Officer @drjohnwhyte answers your questions about AstraZeneca vaccine &amp; more https://t.co/ELO1kfj1Fs,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
42,1376943241032040448,https://twitter.com/kniggem/status/1376943241032040448,kniggem,"🇩🇪🦠💉 Germany's vaccine commission (Stiko) recommends that the AstraZeneca coronavirus vaccine should only be given to people over 60.

New guidance based on current data showing “occurrence of rare, but very severe thromboembolic side effects"" in vaccinated younger people. https://t.co/lf5OuM7KxL",2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
43,1376942304209084417,https://twitter.com/MayaAjmera/status/1376942304209084417,MayaAjmera,New analysis of AstraZeneca's #COVID19 vaccine shows it still meets requirements for emergency use authorization. @ScienceNews @viruswhiz https://t.co/AgR1rL8Ejw,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
44,1376941207205642252,https://twitter.com/lukecampayno/status/1376941207205642252,lukecampayno,"Pfizer = Fortnite
Moderna = Minecraft
J&amp;J = Among Us
AstraZeneca = Mario Kart

Antivaxxers = Call of Duty Black Ops Cold War https://t.co/14vhgpoAf1",2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
45,1376938505385959426,https://twitter.com/AJBlackston/status/1376938505385959426,AJBlackston,AstraZeneca shots halted in parts of Germany for under-60s https://t.co/AIX2OhebRO  #TodaysMedicalUpdate #Medicine #Health #Patients #NHS #FMRevolution #Today #Insurance #Pharmaceutical #Biotech #COVID19 #Coronavirus #Doctor #Policy #Vaccine #MedTech Please Retweet,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
46,1376933101436346375,https://twitter.com/OpinionYP/status/1376933101436346375,OpinionYP,"Tonight's @yorkshirepost letters: Don't blame EU for vaccine supply row, argues former Liberal MP Michael Meadowcroft
https://t.co/mcIsjiOAuj
What's your view? Email: yp.editor@ypn.co.uk
@JayMitchinson @IanDayPix #LibDems #vaccine #AstraZeneca #EuropeanUnion",2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
47,1376929014485553154,https://twitter.com/WatchOurCity/status/1376929014485553154,WatchOurCity,(AP News) German leaders meet as some halt AstraZeneca for under-60s https://t.co/i4KPmMGAr4 #Berlin #Business #CardiovascularDisease #COVID-19Pandemic #COVID-19VaccineRollout #DiseaseOutbreaks #DiseasesAndConditions,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
48,1376927952370208768,https://twitter.com/drbeen_medical/status/1376927952370208768,drbeen_medical,AstraZeneca Vaccine Causes Clotting - German Researchers https://t.co/6RT6WkQ5Ow,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
49,1376927195893886979,https://twitter.com/Alsham_Info/status/1376927195893886979,Alsham_Info,"Alpho: AstraZeneca protects its vaccine, yet the company's shares continue to remain under pressure | Al #Sham
https://t.co/PO5gsWCsmb",2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
50,1376924885843316737,https://twitter.com/PaulBisceglio/status/1376924885843316737,PaulBisceglio,"Sad to report this ordeal seems far from over. 

@hildabast on everything you need to know right now about AstraZeneca, the extremely rare blood disorders, and how complicated this all really is for regulators. 

https://t.co/DOZbQEFTRS",2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
51,1376919796076449792,https://twitter.com/WTKR3/status/1376919796076449792,WTKR3,German state of Berlin suspends use of AstraZeneca vaccine over new reports of blood clotting https://t.co/9iR6Poc0Jb https://t.co/JmnqMrZTiD,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
52,1376912107170635786,https://twitter.com/7NewsDC/status/1376912107170635786,7NewsDC,The German state of Berlin is again suspending the use of AstraZeneca's coronavirus vaccine for people under 60 due to reports of blood clots: https://t.co/QgLkE3GmuD,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
53,1376911607863869445,https://twitter.com/thehill/status/1376911607863869445,thehill,Two German cities suspend AstraZeneca vaccine for people under 60 https://t.co/WZpRNILLSi https://t.co/On0DYO0Qvw,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
54,1376908357525721090,https://twitter.com/Shackviral/status/1376908357525721090,Shackviral,AstraZeneca vaccine paused in Germany and Canada - follow live https://t.co/ZCsMsQ0Z23,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
55,1376908183009169415,https://twitter.com/AJBlackston/status/1376908183009169415,AJBlackston,German cities suspend AstraZeneca vaccine use for under-60s https://t.co/AIX2OhebRO  #TodaysMedicalUpdate #Medicine #Health #Patients #NHS #FMRevolution #Today #Insurance #Pharmaceutical #Biotech #COVID19 #Coronavirus #Doctor #Policy #Vaccine #MedTech Please Retweet,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
56,1376906382096617476,https://twitter.com/WatchOurCity/status/1376906382096617476,WatchOurCity,(AP News) AstraZeneca shots halted in parts of Germany for under-60s https://t.co/i4KPmMGAr4 #Berlin #Business #CardiovascularDisease #COVID-19Pandemic #COVID-19VaccineRollout #DiseaseOutbreaks #DiseasesAndConditions,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
57,1376905440718557187,https://twitter.com/FloydJeniB/status/1376905440718557187,FloydJeniB,"Canada pauses AstraZeneca COVID-19 vaccine for under 55

https://t.co/fUn5lz08xq",2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
58,1376904564788633601,https://twitter.com/NBC29/status/1376904564788633601,NBC29,German state suspends AstraZeneca vaccine use for people under 60 https://t.co/XmfZn9MQz3,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
59,1376903727647440897,https://twitter.com/ChelmsfordMaria/status/1376903727647440897,ChelmsfordMaria,"And another one!!

Germany says AstraZeneca Covid shot should only be given to people over 60 as country tallies 9 deaths from blood clots https://t.co/ytpC7rKiJW",2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
60,1376901416049074176,https://twitter.com/NewsInTheBurg/status/1376901416049074176,NewsInTheBurg,"Virus updates: Are the Tokyo Games in jeopardy again? Plus, AstraZeneca faces more scrutiny and world leaders call for pandemic treaty. Get the latest virus news. https://t.co/TPas83MdnO",2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
61,1376901350915768324,https://twitter.com/DailyProgress/status/1376901350915768324,DailyProgress,"Virus updates: Are the Tokyo Games in jeopardy again? Plus, AstraZeneca faces more scrutiny and world leaders call for pandemic treaty. Get the latest virus news. https://t.co/6WnPYeflOK",2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
62,1376901306447695875,https://twitter.com/RTDNEWS/status/1376901306447695875,RTDNEWS,"Virus updates: Are the Tokyo Games in jeopardy again? Plus, AstraZeneca faces more scrutiny and world leaders call for pandemic treaty. Get the latest virus news. https://t.co/cPnNllgjac",2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
63,1376898766259818498,https://twitter.com/jenapradio/status/1376898766259818498,jenapradio,'The decision came after the country’s medical regulator announced it had received a total of 31 reports of rare blood clots in recent recipients of the AstraZeneca vaccine. Nine of the people died and all but two of the cases involved women aged 20 to 63'https://t.co/3GfLAjMjKU,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
64,1376895708335341569,https://twitter.com/W7VOA/status/1376895708335341569,W7VOA,Authorities in Berlin and Munich in #Germany again suspend use of the @AstraZeneca #CoronavirusVaccine for people under 60 amid reports of unusual blood clots in people who recently received the jabs. https://t.co/SK4YdpRlgg,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
65,1376894370956333059,https://twitter.com/TheAtlantic/status/1376894370956333059,TheAtlantic,"Reports of a very rare, dangerous blood disorder among those who got the AstraZeneca vaccine cannot be ignored, writes @hildabast. https://t.co/t0ipSQJYlm",2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
66,1376893222312583173,https://twitter.com/FOXBaltimore/status/1376893222312583173,FOXBaltimore,German state suspends AstraZeneca vaccine use for under-60s https://t.co/bQFAnfLEKh,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
67,1376892872893550598,https://twitter.com/baltsunworld/status/1376892872893550598,baltsunworld,German cities suspend use of AstraZeneca COVID-19 vaccine after new reports of blood clots https://t.co/S2ZRU0wSx8,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
68,1376892549319786503,https://twitter.com/WashTimes/status/1376892549319786503,WashTimes,German cities suspend AstraZeneca vaccine use for under-60s https://t.co/WMbvE8ouMa,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
69,1376890515015221251,https://twitter.com/libertynation/status/1376890515015221251,libertynation,"Stories https://t.co/kPy2t7O8uM is following:

SD Legislature fails to override Kristi Noem transgender bill veto.

Ron DeSantis says no to vaccine passports in #Florida.

Canada Advisory Board seeks halt on #AstraZeneca vaccine for citizens under 55.

https://t.co/kIrSctJE9H",2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
70,1376889468544765957,https://twitter.com/NewsfromScience/status/1376889468544765957,NewsfromScience,Researchers propose a mechanism and a treatment for a possible deadly side effect seen in at least 30 recipients of AstraZeneca's #COVID19 vaccine. https://t.co/USEvcBEZAu,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
71,1376889448537878531,https://twitter.com/GHTCoalition/status/1376889448537878531,GHTCoalition,AstraZeneca’s updated trial analysis showed its #COVID19 vaccine has 76% efficacy overall and 100% efficacy against severe disease. https://t.co/d0hrdZ4xOL,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
72,1376888725632860164,https://twitter.com/WatchOurCity/status/1376888725632860164,WatchOurCity,(AP News) German cities suspend AstraZeneca vaccine use for under-60s https://t.co/i4KPmMGAr4 #Berlin #Business #CardiovascularDisease #COVID-19Pandemic #COVID-19VaccineRollout #DiseaseOutbreaks #DiseasesAndConditions,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
73,1376887649814736899,https://twitter.com/GottaLaff/status/1376887649814736899,GottaLaff,"Germany is reassessing AstraZeneca's Covid-19 vaccine after the capital Berlin suspended its use for people under the age of 60, citing new data on potentially dangerous side effects https://t.co/u3m8sbF4FH",2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
74,1376884140746883072,https://twitter.com/NedPagliarulo/status/1376884140746883072,NedPagliarulo,"An excellent breakdown of the safety concerns around AstraZeneca's vaccine, and the resulting regulatory response, by @hildabast: https://t.co/p6PasBfVq8",2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
75,1376880418595737601,https://twitter.com/tackettdc/status/1376880418595737601,tackettdc,BERLIN (AP) — German state of Berlin again suspends use of AstraZeneca coronavirus vaccine for people under 60 due to blood clot cases.,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
76,1376880335179325441,https://twitter.com/wilsonjnzuchi/status/1376880335179325441,wilsonjnzuchi,Canada suspends the AstraZeneca vaccine in under-55s while officials investigate reports of rare blood clots https://t.co/cCVzLXxTfh,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
77,1376877016444596226,https://twitter.com/terracotta05/status/1376877016444596226,terracotta05,"Canada pauses AstraZeneca COVID-19 vaccine for under 55

https://t.co/MHSs3TwNrW",2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
78,1376876154108411905,https://twitter.com/WatchOurCity/status/1376876154108411905,WatchOurCity,(AP News) German state suspends AstraZeneca vaccine use for under-60s https://t.co/i4KPmMGAr4 #Berlin #Business #CardiovascularDisease #COVID-19Pandemic #COVID-19VaccineRollout #DiseaseOutbreaks #DiseasesAndConditions,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
79,1376868897937297412,https://twitter.com/simplybotansoap/status/1376868897937297412,simplybotansoap,"CNN : Canada halting AstraZeneca vaccine shots for people 55 and younger.
https://t.co/t306rwuy0x

via @GoogleNews",2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
80,1376868587990843394,https://twitter.com/WatchOurCity/status/1376868587990843394,WatchOurCity,(AP News) German state suspends AstraZeneca vaccine use for under-60s https://t.co/i4KPmMGAr4 #Berlin #Business #CardiovascularDisease #COVID-19Pandemic #DiseaseOutbreaks #DiseasesAndConditions #Europe,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
81,1376868059810566144,https://twitter.com/AllergyAsthmaHQ/status/1376868059810566144,AllergyAsthmaHQ,"The @AstraZeneca #COVID-19 vaccine will soon undergo FDA review. @AllergyAsthmaHQ national spokesperson @purviparikhmd talked with @Shape_Magazineto give an overview of the #vaccine, how it works and what side effects to expect.   https://t.co/lVN3Hyo7or",2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
82,1376865849525612544,https://twitter.com/CayleThompson/status/1376865849525612544,CayleThompson,#Breaking: German state of Berlin again suspends use of AstraZeneca coronavirus vaccine for people under 60 due to blood clot cases. @TND https://t.co/2QdEq93QuT,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
83,1376859899192299520,https://twitter.com/priscigeeks/status/1376859899192299520,priscigeeks,Thank you #science #AstraZeneca #NHS today I’ve joined the vaccination gang. Very emotional and so happy 😀 https://t.co/F7W1oaRBXv,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
84,1376858207478513665,https://twitter.com/usatodaysun21/status/1376858207478513665,usatodaysun21,Canada pauses AstraZeneca COVID-19 vaccine for under 55 https://t.co/0OsX6tXeGm,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
85,1376857949725982726,https://twitter.com/usatodaysun21/status/1376857949725982726,usatodaysun21,Canada pauses AstraZeneca COVID-19 vaccine for under 55 https://t.co/fkcdclhOKR,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
86,1376856789921243140,https://twitter.com/GRamsey_LatAm/status/1376856789921243140,GRamsey_LatAm,"After nixing AstraZeneca vaccines citing alleged concern over side effects (in reality a political, not a scientific decision), Maduro says #Venezuela will authorize EpiVacCorona, which is only authorized in Russia &amp; Turkmenistan—and that hasn’t published Phase III data. https://t.co/HMZTOvdxCn",2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
87,1376855437946068997,https://twitter.com/USITA_forum/status/1376855437946068997,USITA_forum,Italy's Draghi and wife receive AstraZeneca COVID-19 vaccine https://t.co/UtabKQIHZE,2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
88,1376852817986654210,https://twitter.com/ChelmsfordMaria/status/1376852817986654210,ChelmsfordMaria,"Canada halts AstraZeneca vaccine roll-out for people under 55, citing ‘substantial uncertainty’ amid blood clot concerns https://t.co/6F3YiZe5Qc",2021-03-30,AstraZeneca,EU-Nord,EU,Amburg,200km
